Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
86,0,-0.010637,-0.027902,0.064985,-836.948608,284.727692,613.820679
87,0,-0.010590,-0.027826,0.065000,-836.954895,284.738953,613.832092
88,0,-0.010572,-0.027984,0.064933,-836.937378,284.751282,613.816101
89,0,-0.010578,-0.028072,0.064927,-836.945190,284.739197,613.824097
90,0,-0.010547,-0.027980,0.064929,-836.941956,284.742371,613.823486
91,0,-0.010566,-0.027926,0.064956,-836.949707,284.740265,613.818481
92,0,-0.010565,-0.027937,0.064908,-836.942078,284.744476,613.815735
93,0,-0.010633,-0.027938,0.064926,-836.944336,284.730896,613.821777
94,0,-0.010604,-0.028029,0.064911,-836.943237,284.736847,613.823547
95,0,-0.010624,-0.027802,0.065032,-836.960449,284.724945,613.821289
96,0,-0.010668,-0.027925,0.064979,-836.955078,284.727966,613.817444
97,0,-0.010518,-0.028113,0.065001,-836.928894,284.749268,613.818604
98,0,-0.010667,-0.028084,0.064867,-836.928894,284.735382,613.820251
99,0,-0.010565,-0.027989,0.064959,-836.941162,284.742065,613.827820
100,0,-0.010636,-0.027944,0.064988,-836.940125,284.738190,613.832947
101,0,-0.010613,-0.027932,0.064865,-836.942566,284.739075,613.827087
102,0,-0.010595,-0.027938,0.064986,-836.947510,284.741089,613.820496
103,0,-0.010564,-0.027903,0.065054,-836.951538,284.736725,613.811951
104,0,-0.010613,-0.027858,0.064982,-836.956604,284.737335,613.825684
105,0,-0.010556,-0.027957,0.064935,-836.940308,284.750366,613.818970
106,0,-0.010612,-0.027858,0.064928,-836.955200,284.745880,613.829285
107,0,-0.010554,-0.028166,0.064972,-836.924011,284.750153,613.818359
108,0,-0.010612,-0.027841,0.064942,-836.954712,284.742676,613.833069
109,0,-0.010612,-0.027887,0.064979,-836.948120,284.745056,613.817444
110,0,-0.010558,-0.027965,0.064954,-836.944031,284.738556,613.819153
111,0,-0.010590,-0.027929,0.064940,-836.956055,284.738037,613.822510
112,0,-0.010640,-0.027984,0.064832,-836.943604,284.739105,613.815552
113,0,-0.010564,-0.028094,0.064970,-836.936707,284.740753,613.817871
114,0,-0.010570,-0.028001,0.064989,-836.938965,284.753357,613.815125
115,0,-0.010602,-0.027891,0.064972,-836.954102,284.733002,613.828247
116,0,-0.010530,-0.028000,0.064980,-836.939026,284.740417,613.826477
117,0,-0.010592,-0.027902,0.065004,-836.956360,284.732361,613.828979
118,0,-0.010541,-0.028085,0.065007,-836.936340,284.746124,613.814819
119,0,-0.010548,-0.028034,0.064949,-836.940552,284.739746,613.815186
120,0,-0.010639,-0.027815,0.065035,-836.951416,284.737885,613.829712
121,0,-0.010600,-0.027943,0.064980,-836.944092,284.742279,613.819275
122,0,-0.010568,-0.027904,0.065023,-836.948364,284.738159,613.821899
123,0,-0.010595,-0.027794,0.064962,-836.953796,284.735718,613.824951
124,0,-0.010605,-0.027930,0.065011,-836.953064,284.732513,613.819885
125,0,-0.010665,-0.027933,0.064890,-836.953003,284.734528,613.822754
126,0,-0.010592,-0.027854,0.064957,-836.960999,284.744415,613.829041
127,0,-0.010597,-0.027990,0.064873,-836.941833,284.740936,613.824768
128,0,-0.010560,-0.028213,0.064917,-836.924622,284.734222,613.818054
129,0,-0.010610,-0.028000,0.065003,-836.941101,284.737640,613.821899
130,0,-0.010500,-0.027890,0.064926,-836.948120,284.750397,613.822693
131,0,-0.010508,-0.027971,0.064963,-836.934998,284.752533,613.819092
132,0,-0.010526,-0.027986,0.064980,-836.938904,284.745728,613.823486
133,0,-0.010610,-0.027901,0.064941,-836.952820,284.735535,613.827271
134,0,-0.010564,-0.027826,0.065021,-836.959717,284.737396,613.823730
135,0,-0.010602,-0.028067,0.064946,-836.932495,284.736053,613.823181
136,0,-0.010567,-0.027927,0.064927,-836.942566,284.746765,613.829529
137,0,-0.010526,-0.028068,0.064912,-836.936951,284.744751,613.824280
138,0,-0.010566,-0.028103,0.064990,-836.928101,284.739105,613.817322
139,0,-0.010649,-0.027694,0.064984,-836.967651,284.729095,613.832581
140,0,-0.010598,-0.027899,0.064937,-836.952759,284.735474,613.819031
141,0,-0.010548,-0.028065,0.064944,-836.937988,284.738953,613.828430
142,0,-0.010607,-0.027849,0.064941,-836.956055,284.749298,613.831665
143,0,-0.010615,-0.027823,0.064993,-836.953308,284.729523,613.826843
144,0,-0.010536,-0.027991,0.064969,-836.932739,284.740204,613.824890
145,0,-0.010494,-0.028091,0.064961,-836.927185,284.749664,613.816956
146,0,-0.010637,-0.027871,0.064942,-836.956360,284.728302,613.821655
147,0,-0.010576,-0.028050,0.064935,-836.937561,284.754303,613.820801
148,0,-0.010640,-0.027942,0.065021,-836.945496,284.732819,613.835022
149,0,-0.010641,-0.027891,0.064937,-836.950989,284.736115,613.824890
150,0,-0.010635,-0.028022,0.064938,-836.943726,284.739014,613.827271
151,0,-0.010581,-0.027850,0.064916,-836.948181,284.748688,613.831665
152,0,-0.010573,-0.027936,0.064976,-836.948120,284.753723,613.815186
153,0,-0.010654,-0.027871,0.064959,-836.951538,284.734833,613.832275
154,0,-0.010601,-0.027760,0.065077,-836.959167,284.733093,613.825439
155,0,-0.010574,-0.027969,0.065021,-836.937988,284.739746,613.818542
156,0,-0.010577,-0.027879,0.065022,-836.945374,284.746124,613.824585
157,0,-0.010653,-0.028028,0.064937,-836.942810,284.733215,613.823608
158,0,-0.010568,-0.027966,0.065022,-836.938293,284.742828,613.827637
159,0,-0.010616,-0.027966,0.065016,-836.943359,284.735992,613.830261
160,0,-0.010606,-0.028091,0.064947,-836.930176,284.744537,613.824280
161,0,-0.010530,-0.028211,0.064945,-836.923889,284.742035,613.817200
162,0,-0.010531,-0.027853,0.065021,-836.943420,284.746948,613.830811
163,0,-0.010624,-0.028063,0.064951,-836.935364,284.730164,613.819031
164,0,-0.010514,-0.027875,0.064916,-836.944397,284.750732,613.819824
165,0,-0.010659,-0.028123,0.064921,-836.926697,284.736145,613.825623
166,0,-0.010603,-0.027936,0.064924,-836.953247,284.729248,613.828430
167,0,-0.010548,-0.027975,0.065016,-836.943909,284.746368,613.826233
168,0,-0.010621,-0.027820,0.065016,-836.956665,284.730072,613.829102
169,0,-0.010706,-0.028012,0.064960,-836.945557,284.724945,613.823608
170,0,-0.010556,-0.027997,0.064960,-836.938110,284.744659,613.821899
171,0,-0.010607,-0.027881,0.064964,-836.947998,284.743347,613.825439
172,0,-0.010587,-0.027835,0.064986,-836.962830,284.734253,613.827209
173,0,-0.010541,-0.027974,0.064979,-836.941833,284.747314,613.823792
174,0,-0.010535,-0.027988,0.064944,-836.947449,284.738770,613.815430
175,0,-0.010618,-0.027833,0.064955,-836.953613,284.743622,613.821533
176,0,-0.010664,-0.027827,0.064996,-836.958984,284.731171,613.832703
177,0,-0.010578,-0.027979,0.064954,-836.933350,284.746429,613.819092
178,0,-0.010672,-0.027895,0.064985,-836.950195,284.736115,613.822876
179,0,-0.010598,-0.028059,0.065026,-836.935181,284.734680,613.818237
180,0,-0.010550,-0.027788,0.064995,-836.948669,284.745270,613.826782
181,0,-0.010668,-0.027907,0.065004,-836.954102,284.726929,613.818970
182,0,-0.010645,-0.027857,0.064971,-836.949158,284.743774,613.825623
183,0,-0.010552,-0.027960,0.065033,-836.938354,284.746033,613.819397
184,0,-0.010610,-0.027854,0.064962,-836.949158,284.741394,613.823608
185,0,-0.010622,-0.027927,0.064977,-836.951721,284.738190,613.818542
186,0,-0.010653,-0.027755,0.064956,-836.960510,284.738037,613.831238
187,0,-0.010584,-0.027935,0.065013,-836.941833,284.744415,613.820740
188,0,-0.010536,-0.028063,0.064937,-836.932983,284.741669,613.817322
189,0,-0.010554,-0.027920,0.064928,-836.945557,284.748932,613.819092
190,0,-0.010608,-0.027953,0.064928,-836.945496,284.737427,613.822754
191,0,-0.010566,-0.027987,0.064986,-836.932129,284.743896,613.827393
192,0,-0.010751,-0.027746,0.065011,-836.962585,284.721558,613.827820
193,0,-0.010652,-0.027854,0.064919,-836.956848,284.734039,613.822571
194,0,-0.010533,-0.028051,0.064976,-836.936340,284.739746,613.824463
195,0,-0.010673,-0.027936,0.064989,-836.949829,284.725433,613.825317
196,0,-0.010626,-0.027915,0.064979,-836.950256,284.737457,613.822083
197,0,-0.010556,-0.027936,0.064984,-836.938904,284.745392,613.820923
198,0,-0.010679,-0.027992,0.064899,-836.934753,284.738708,613.825745
199,0,-0.010606,-0.027917,0.064997,-836.946045,284.740143,613.826111
200,0,-0.010564,-0.028070,0.064958,-836.940918,284.741852,613.816467
201,0,-0.010658,-0.027978,0.064907,-836.948669,284.737885,613.823303
202,0,-0.010624,-0.028041,0.064905,-836.939697,284.735992,613.821106
203,0,-0.010601,-0.027921,0.065006,-836.942688,284.736328,613.818726
204,0,-0.010625,-0.027903,0.064982,-836.947083,284.733002,613.819336
205,0,-0.010532,-0.027994,0.064951,-836.942322,284.745148,613.816162
206,0,-0.010657,-0.027761,0.064985,-836.953918,284.740875,613.828491
207,0,-0.010618,-0.027955,0.064883,-836.947876,284.742157,613.817444
208,0,-0.010641,-0.027902,0.065013,-836.940247,284.741211,613.828857
209,0,-0.010594,-0.027867,0.065012,-836.942200,284.736877,613.817139
210,0,-0.010632,-0.027942,0.064956,-836.946045,284.739746,613.827026
211,0,-0.010585,-0.027966,0.064950,-836.940979,284.738739,613.817871
212,0,-0.010577,-0.027989,0.064990,-836.940674,284.748535,613.819702
213,0,-0.010621,-0.027946,0.064926,-836.945679,284.733856,613.823547
214,0,-0.010684,-0.027839,0.065016,-836.958679,284.722595,613.821289
215,0,-0.010614,-0.027815,0.064994,-836.954468,284.736633,613.829407
216,0,-0.010583,-0.027914,0.064965,-836.947021,284.740326,613.815552
217,0,-0.010559,-0.027983,0.064943,-836.942322,284.741394,613.825073
218,0,-0.010590,-0.027810,0.065001,-836.960571,284.734070,613.825439
219,0,-0.010609,-0.027935,0.065018,-836.947388,284.740540,613.820618
220,0,-0.010520,-0.027954,0.065020,-836.942139,284.748627,613.823975
221,0,-0.010567,-0.027902,0.064990,-836.942810,284.744293,613.817749
222,0,-0.010597,-0.027862,0.065037,-836.949341,284.741089,613.823303
223,0,-0.010610,-0.027944,0.064985,-836.943604,284.739471,613.819519
224,0,-0.010712,-0.027840,0.064974,-836.951477,284.732941,613.823975
225,0,-0.010587,-0.027856,0.065032,-836.950562,284.740601,613.823669
226,0,-0.010541,-0.027809,0.064962,-836.958496,284.744110,613.824890
227,0,-0.010683,-0.027858,0.065037,-836.947327,284.738159,613.820496
228,0,-0.010586,-0.027974,0.064957,-836.942993,284.740387,613.819641
229,0,-0.010660,-0.027976,0.064941,-836.939941,284.729004,613.815186
230,0,-0.010653,-0.027789,0.065031,-836.962219,284.722961,613.832825
231,0,-0.010542,-0.028002,0.064997,-836.949402,284.744019,613.820862
232,0,-0.010594,-0.027803,0.064943,-836.958374,284.741486,613.822693
233,0,-0.010642,-0.027958,0.064925,-836.938843,284.738556,613.818726
234,0,-0.010535,-0.027989,0.064953,-836.938904,284.757080,613.815491
235,0,-0.010569,-0.027907,0.065002,-836.948059,284.744904,613.819580
236,0,-0.010658,-0.028249,0.064868,-836.916077,284.741028,613.822632
237,0,-0.010573,-0.027684,0.064972,-836.968628,284.742432,613.826660
238,0,-0.010634,-0.027943,0.064991,-836.945557,284.739075,613.824524
239,0,-0.010632,-0.027786,0.065093,-836.953308,284.739014,613.823730
240,0,-0.010624,-0.028073,0.064923,-836.935120,284.737885,613.826660
241,0,-0.010648,-0.027997,0.064963,-836.939209,284.738861,613.831177
242,0,-0.010639,-0.028053,0.065011,-836.938110,284.728394,613.817383
243,0,-0.010607,-0.027890,0.064989,-836.949646,284.740417,613.821655
244,0,-0.010494,-0.027865,0.064974,-836.948730,284.745300,613.827332
245,0,-0.010640,-0.027786,0.065035,-836.959717,284.727112,613.829895
246,0,-0.010626,-0.027719,0.064917,-836.959900,284.741547,613.831421
247,0,-0.010629,-0.027946,0.064987,-836.937317,284.742584,613.821899
248,0,-0.010560,-0.027749,0.064965,-836.954590,284.738586,613.827026
249,0,-0.010638,-0.027798,0.064980,-836.955505,284.731567,613.825134
250,0,-0.010563,-0.027844,0.064998,-836.950073,284.747040,613.823914
251,0,-0.010611,-0.027884,0.064999,-836.950867,284.735382,613.821594
252,0,-0.010657,-0.027723,0.064980,-836.970276,284.731537,613.828613
253,0,-0.010694,-0.027859,0.064964,-836.950317,284.736725,613.817139
254,0,-0.010564,-0.028063,0.064986,-836.932251,284.736969,613.817383
255,0,-0.010669,-0.028004,0.064964,-836.935669,284.736023,613.827393
256,0,-0.010597,-0.028069,0.064955,-836.930603,284.744049,613.826050
257,0,-0.010580,-0.027800,0.065048,-836.951477,284.741180,613.826294
258,0,-0.010631,-0.027845,0.064974,-836.950928,284.736359,613.824158
259,0,-0.010615,-0.027785,0.065073,-836.958374,284.731689,613.824829
260,0,-0.010639,-0.027893,0.064967,-836.953003,284.729919,613.821899
261,0,-0.010613,-0.027888,0.064947,-836.942200,284.742371,613.826782
262,0,-0.010553,-0.028039,0.064881,-836.938782,284.737732,613.817627
263,0,-0.010543,-0.027900,0.064910,-836.942871,284.746155,613.825500
264,0,-0.010554,-0.027922,0.064942,-836.945557,284.745056,613.833557
265,0,-0.010552,-0.027878,0.065064,-836.949707,284.746918,613.826233
266,0,-0.010587,-0.027919,0.064996,-836.941345,284.751251,613.823730
267,0,-0.010531,-0.027932,0.064963,-836.938782,284.743774,613.829834
268,0,-0.010595,-0.028063,0.064989,-836.931641,284.744080,613.816711
269,0,-0.010633,-0.027926,0.064918,-836.942017,284.740784,613.820923
270,0,-0.010675,-0.027948,0.065018,-836.946167,284.726929,613.822815
271,0,-0.010599,-0.027809,0.064941,-836.953003,284.743317,613.830139
272,0,-0.010571,-0.027809,0.065000,-836.952271,284.741180,613.818909
273,0,-0.010668,-0.027713,0.064974,-836.971680,284.729767,613.834595
274,0,-0.010643,-0.027950,0.064984,-836.936707,284.742828,613.822571
275,0,-0.010607,-0.027903,0.064938,-836.943420,284.745819,613.825623
276,0,-0.010645,-0.027994,0.064924,-836.944092,284.737793,613.829895
277,0,-0.010649,-0.027834,0.064973,-836.952454,284.731415,613.824829
278,0,-0.010506,-0.027923,0.064975,-836.944702,284.755219,613.821289
279,0,-0.010570,-0.027934,0.064973,-836.946045,284.746307,613.825623
