Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
89,0,0.042430,-0.013046,0.114039,-841.823303,288.457733,617.950073
90,0,0.042809,-0.012990,0.114155,-841.825317,288.477356,617.960022
91,0,0.043085,-0.012758,0.114207,-841.846985,288.493500,617.963074
92,0,0.042584,-0.012816,0.114104,-841.841309,288.454559,617.963501
93,0,0.042758,-0.012971,0.114113,-841.827087,288.472168,617.952087
94,0,0.042711,-0.012917,0.114108,-841.833374,288.475494,617.959045
95,0,0.042717,-0.012875,0.114065,-841.835327,288.477081,617.959351
96,0,0.042774,-0.013007,0.114215,-841.832458,288.464264,617.957458
97,0,0.042410,-0.013122,0.114074,-841.817688,288.447113,617.939575
98,0,0.042831,-0.012892,0.114156,-841.848694,288.476135,617.963562
99,0,0.042851,-0.012847,0.114223,-841.843018,288.469543,617.966980
100,0,0.042893,-0.012904,0.114250,-841.838196,288.478668,617.964905
101,0,0.042911,-0.012854,0.114146,-841.850647,288.481781,617.968933
102,0,0.042592,-0.013277,0.114020,-841.806824,288.469574,617.940369
103,0,0.042641,-0.013067,0.114081,-841.822449,288.467621,617.951050
104,0,0.042688,-0.013081,0.114099,-841.826233,288.464355,617.959961
105,0,0.042614,-0.013020,0.114083,-841.825867,288.455017,617.943176
106,0,0.042949,-0.012924,0.114161,-841.838623,288.479370,617.968079
107,0,0.042721,-0.012905,0.114161,-841.834900,288.472198,617.952759
108,0,0.042761,-0.012872,0.114093,-841.836365,288.471954,617.955322
109,0,0.042639,-0.013039,0.114199,-841.827393,288.458466,617.948059
110,0,0.042809,-0.012957,0.114182,-841.842163,288.466309,617.962952
111,0,0.042748,-0.012884,0.114173,-841.834900,288.455811,617.954956
112,0,0.042664,-0.013076,0.114240,-841.822205,288.463318,617.957764
113,0,0.042614,-0.012992,0.114161,-841.834412,288.460144,617.951599
114,0,0.042606,-0.013146,0.114048,-841.816101,288.465698,617.952209
115,0,0.042807,-0.012844,0.114109,-841.840881,288.470581,617.962891
116,0,0.042561,-0.013147,0.114084,-841.810730,288.456818,617.947205
117,0,0.042725,-0.012935,0.114109,-841.838867,288.467621,617.954407
118,0,0.042475,-0.013264,0.114093,-841.814819,288.454254,617.941345
119,0,0.042927,-0.012812,0.114252,-841.847839,288.471771,617.968933
120,0,0.042828,-0.012851,0.114161,-841.846130,288.472900,617.967407
121,0,0.042727,-0.012861,0.114131,-841.837036,288.465515,617.959473
122,0,0.042689,-0.013069,0.114094,-841.830933,288.464722,617.949402
123,0,0.042840,-0.012811,0.114103,-841.845703,288.478668,617.966064
124,0,0.042631,-0.013012,0.114105,-841.828674,288.464294,617.960999
125,0,0.042574,-0.013045,0.114232,-841.831238,288.457916,617.946655
126,0,0.042546,-0.013259,0.114176,-841.809448,288.457031,617.939209
127,0,0.042687,-0.013041,0.114057,-841.827393,288.467072,617.950256
128,0,0.042680,-0.012924,0.114142,-841.840820,288.470184,617.961792
129,0,0.042640,-0.012865,0.114287,-841.845398,288.457458,617.959839
130,0,0.042705,-0.013034,0.114113,-841.831726,288.463806,617.959900
131,0,0.042732,-0.013125,0.114120,-841.822754,288.479279,617.955322
132,0,0.042547,-0.013042,0.114134,-841.829468,288.459198,617.939758
133,0,0.042921,-0.012874,0.114207,-841.838928,288.481934,617.967651
134,0,0.042786,-0.012862,0.114252,-841.853333,288.462372,617.961548
135,0,0.042849,-0.012990,0.114163,-841.835205,288.473663,617.963257
136,0,0.042903,-0.012763,0.114179,-841.861328,288.468292,617.970215
137,0,0.042767,-0.013028,0.114226,-841.831848,288.467102,617.957336
138,0,0.042891,-0.012870,0.114157,-841.840332,288.477814,617.961060
139,0,0.042748,-0.012943,0.114115,-841.835632,288.468170,617.956604
140,0,0.042815,-0.012774,0.114147,-841.850403,288.468170,617.961914
141,0,0.042740,-0.012880,0.114205,-841.842651,288.462769,617.960327
