Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
85,0,-0.010631,-0.059208,0.110385,-838.408325,284.086243,611.840393
86,0,-0.010773,-0.058735,0.110390,-838.455933,284.077850,611.842285
87,0,-0.010713,-0.059217,0.110419,-838.410583,284.076874,611.830872
88,0,-0.010645,-0.059314,0.110302,-838.413513,284.085449,611.830505
89,0,-0.010609,-0.059012,0.110380,-838.427368,284.087982,611.837280
90,0,-0.010760,-0.058994,0.110391,-838.420959,284.086273,611.847412
91,0,-0.010681,-0.059098,0.110426,-838.427002,284.079590,611.839722
92,0,-0.010646,-0.059254,0.110294,-838.406128,284.093658,611.839722
93,0,-0.010714,-0.059177,0.110400,-838.413879,284.082397,611.838562
94,0,-0.010661,-0.059189,0.110323,-838.410706,284.088531,611.843506
95,0,-0.010721,-0.059072,0.110450,-838.417908,284.077850,611.838745
96,0,-0.010696,-0.059191,0.110333,-838.418823,284.084198,611.839661
97,0,-0.010697,-0.059074,0.110424,-838.423279,284.078674,611.832458
98,0,-0.010701,-0.059140,0.110346,-838.421082,284.081299,611.839172
99,0,-0.010834,-0.058918,0.110404,-838.440063,284.066986,611.839050
100,0,-0.010692,-0.058885,0.110364,-838.437683,284.086243,611.845520
101,0,-0.010771,-0.059022,0.110363,-838.429321,284.075653,611.833313
102,0,-0.010732,-0.059227,0.110422,-838.412781,284.078857,611.836304
103,0,-0.010762,-0.059052,0.110363,-838.424866,284.076477,611.843689
104,0,-0.010662,-0.059228,0.110372,-838.409546,284.081818,611.832397
105,0,-0.010756,-0.059078,0.110346,-838.421204,284.075348,611.835999
106,0,-0.010703,-0.059160,0.110402,-838.409851,284.080231,611.839050
107,0,-0.010643,-0.059056,0.110456,-838.423096,284.099091,611.839478
108,0,-0.010643,-0.059129,0.110375,-838.420898,284.077942,611.838745
109,0,-0.010631,-0.058883,0.110344,-838.438354,284.090942,611.841614
110,0,-0.010732,-0.059214,0.110401,-838.407837,284.082275,611.836365
111,0,-0.010626,-0.059161,0.110375,-838.406738,284.097015,611.840698
112,0,-0.010621,-0.058854,0.110416,-838.443176,284.089935,611.833008
113,0,-0.010688,-0.059146,0.110372,-838.410156,284.085480,611.832947
114,0,-0.010650,-0.059274,0.110347,-838.405640,284.096069,611.840576
