Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
87,0,-0.005234,0.008283,0.007027,-838.532776,282.873505,611.472351
88,0,-0.005260,0.008212,0.007022,-838.523376,282.876770,611.464111
89,0,-0.005206,0.008286,0.007059,-838.535400,282.886719,611.467712
90,0,-0.005220,0.008258,0.007045,-838.525635,282.878418,611.471130
91,0,-0.005194,0.008183,0.007028,-838.521179,282.874847,611.479919
92,0,-0.005207,0.008159,0.007018,-838.518066,282.876343,611.465820
93,0,-0.005198,0.008470,0.007078,-838.549011,282.873108,611.476074
94,0,-0.005211,0.008339,0.007066,-838.532532,282.881226,611.471924
95,0,-0.005191,0.008445,0.007077,-838.550903,282.877502,611.477112
96,0,-0.005196,0.008130,0.007061,-838.516602,282.874969,611.471313
97,0,-0.005333,0.008297,0.007035,-838.536133,282.860321,611.469299
98,0,-0.005277,0.008273,0.007096,-838.530151,282.871674,611.466248
99,0,-0.005196,0.008315,0.007041,-838.536438,282.882263,611.468567
100,0,-0.005253,0.008273,0.007069,-838.527710,282.871368,611.472107
101,0,-0.005200,0.008288,0.007100,-838.527405,282.888397,611.466492
102,0,-0.005180,0.008273,0.007102,-838.526123,282.878265,611.473328
103,0,-0.005171,0.008322,0.007022,-838.531738,282.888153,611.472168
104,0,-0.005193,0.008166,0.007152,-838.523560,282.869598,611.466064
105,0,-0.005216,0.008231,0.007120,-838.528259,282.867340,611.464050
106,0,-0.005132,0.008312,0.007098,-838.534363,282.888428,611.481140
107,0,-0.005299,0.008346,0.007048,-838.535400,282.869659,611.463989
108,0,-0.005254,0.008300,0.007029,-838.536377,282.870636,611.466003
109,0,-0.005192,0.008275,0.007072,-838.534119,282.879578,611.465332
110,0,-0.005209,0.008341,0.007075,-838.532837,282.880707,611.467957
111,0,-0.005136,0.008120,0.006992,-838.519104,282.879608,611.469238
112,0,-0.005200,0.008414,0.007096,-838.543945,282.892212,611.472717
113,0,-0.005153,0.008391,0.007071,-838.541748,282.885040,611.464844
114,0,-0.005238,0.008525,0.007121,-838.559631,282.873993,611.471008
115,0,-0.005174,0.008070,0.007058,-838.511353,282.878723,611.471741
116,0,-0.005150,0.008279,0.007091,-838.529541,282.888153,611.470154
117,0,-0.005174,0.008272,0.007058,-838.531311,282.888672,611.479797
118,0,-0.005190,0.008163,0.007065,-838.519775,282.883118,611.470459
119,0,-0.005165,0.008316,0.007020,-838.532837,282.881287,611.466370
120,0,-0.005159,0.008171,0.007046,-838.526428,282.884094,611.466248
121,0,-0.005250,0.008109,0.007036,-838.517822,282.871857,611.459412
122,0,-0.005233,0.008204,0.007094,-838.527893,282.878876,611.476074
123,0,-0.005156,0.008314,0.007066,-838.533875,282.890198,611.471436
124,0,-0.005205,0.008297,0.007133,-838.534424,282.864838,611.464905
125,0,-0.005260,0.008363,0.007041,-838.544617,282.867188,611.473633
126,0,-0.005155,0.008206,0.007034,-838.524170,282.895325,611.473999
127,0,-0.005278,0.008233,0.007093,-838.528625,282.860687,611.467163
128,0,-0.005205,0.008448,0.007119,-838.546204,282.878571,611.483154
129,0,-0.005274,0.008264,0.007012,-838.530151,282.867462,611.463379
130,0,-0.005245,0.008389,0.007029,-838.547363,282.872955,611.476318
131,0,-0.005232,0.008114,0.007061,-838.520508,282.876099,611.464478
132,0,-0.005176,0.008253,0.007160,-838.521912,282.874054,611.466553
133,0,-0.005205,0.008223,0.007043,-838.525940,282.881073,611.465332
134,0,-0.005125,0.008264,0.007059,-838.529968,282.885864,611.470337
135,0,-0.005227,0.008257,0.007067,-838.533081,282.868439,611.466003
136,0,-0.005205,0.008210,0.007041,-838.525269,282.870575,611.468689
137,0,-0.005215,0.008384,0.007120,-838.549133,282.873810,611.473206
138,0,-0.005246,0.008345,0.007079,-838.539978,282.870392,611.467468
139,0,-0.005249,0.008441,0.007128,-838.546448,282.873230,611.473511
140,0,-0.005174,0.008379,0.007092,-838.547729,282.886139,611.471680
141,0,-0.005190,0.008119,0.007009,-838.526917,282.880188,611.469238
142,0,-0.005203,0.008233,0.007052,-838.526611,282.881531,611.467102
143,0,-0.005106,0.008112,0.007035,-838.506958,282.890289,611.465027
144,0,-0.005200,0.008159,0.007123,-838.523010,282.875641,611.463257
145,0,-0.005241,0.008257,0.007077,-838.529724,282.873627,611.462158
146,0,-0.005131,0.008273,0.007031,-838.531738,282.876953,611.458008
147,0,-0.005249,0.008262,0.007076,-838.529724,282.869995,611.467712
148,0,-0.005267,0.008167,0.007059,-838.527222,282.871246,611.461914
149,0,-0.005172,0.008146,0.007042,-838.523804,282.882172,611.472961
150,0,-0.005189,0.008171,0.007022,-838.536072,282.881958,611.462158
151,0,-0.005173,0.008374,0.006993,-838.542480,282.885254,611.474243
152,0,-0.005160,0.008326,0.007060,-838.539063,282.875122,611.464355
153,0,-0.005109,0.008157,0.007104,-838.513000,282.881805,611.466858
154,0,-0.005162,0.008242,0.007079,-838.522339,282.873627,611.469055
155,0,-0.005209,0.008333,0.007064,-838.542358,282.876923,611.473328
156,0,-0.005184,0.008156,0.007040,-838.521912,282.885895,611.474121
157,0,-0.005154,0.008338,0.007072,-838.538208,282.887970,611.464417
158,0,-0.005207,0.008143,0.007070,-838.515259,282.875580,611.464600
159,0,-0.005242,0.008192,0.007026,-838.517639,282.878723,611.473389
160,0,-0.005111,0.008345,0.007092,-838.536377,282.886383,611.470947
161,0,-0.005130,0.008256,0.007119,-838.528137,282.885406,611.471863
162,0,-0.005158,0.008166,0.006976,-838.524780,282.883026,611.472412
163,0,-0.005172,0.008285,0.007052,-838.534119,282.875610,611.471191
164,0,-0.005177,0.008009,0.007065,-838.502991,282.878571,611.461060
165,0,-0.005164,0.008269,0.007000,-838.531311,282.888153,611.467773
166,0,-0.005202,0.008169,0.007066,-838.525146,282.880157,611.466309
167,0,-0.005184,0.008206,0.007093,-838.517456,282.882843,611.474365
168,0,-0.005237,0.008350,0.007091,-838.542480,282.875031,611.474609
169,0,-0.005189,0.008228,0.007034,-838.530273,282.872742,611.471008
170,0,-0.005129,0.008332,0.007022,-838.540039,282.886810,611.470276
171,0,-0.005154,0.008308,0.007057,-838.537537,282.888702,611.470642
172,0,-0.005190,0.008063,0.007024,-838.513855,282.881256,611.465942
173,0,-0.005116,0.008387,0.007093,-838.542847,282.892609,611.480591
174,0,-0.005220,0.008146,0.007120,-838.515503,282.876587,611.467285
175,0,-0.005133,0.008243,0.007038,-838.532532,282.887756,611.472656
176,0,-0.005205,0.008429,0.007101,-838.543213,282.878540,611.469238
177,0,-0.005138,0.008302,0.007048,-838.535034,282.883789,611.465820
178,0,-0.005185,0.008320,0.007032,-838.537598,282.887482,611.474365
179,0,-0.005184,0.008232,0.007052,-838.525146,282.888885,611.477112
