Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
87,0,-0.018284,0.041676,0.078442,-845.891968,283.975494,615.065063
88,0,-0.018246,0.041654,0.078468,-845.887634,283.979187,615.060974
89,0,-0.018334,0.041618,0.078493,-845.887634,283.964844,615.062012
90,0,-0.018282,0.041637,0.078508,-845.896790,283.970367,615.061279
91,0,-0.018299,0.041583,0.078530,-845.887024,283.962769,615.060425
92,0,-0.018226,0.041633,0.078511,-845.883789,283.980103,615.067749
93,0,-0.018348,0.041826,0.078535,-845.904236,283.965210,615.071289
94,0,-0.018318,0.041896,0.078535,-845.908569,283.962189,615.068481
95,0,-0.018290,0.041699,0.078424,-845.901794,283.968781,615.070068
96,0,-0.018411,0.041826,0.078462,-845.900024,283.964417,615.069702
97,0,-0.018363,0.041758,0.078511,-845.901672,283.962280,615.069702
98,0,-0.018267,0.041555,0.078436,-845.883362,283.979736,615.062561
99,0,-0.018322,0.041761,0.078544,-845.897766,283.965118,615.070496
100,0,-0.018247,0.041640,0.078464,-845.895691,283.977020,615.064331
101,0,-0.018361,0.041785,0.078510,-845.904602,283.967163,615.065979
102,0,-0.018338,0.041641,0.078504,-845.892517,283.967224,615.067383
103,0,-0.018330,0.041699,0.078478,-845.895386,283.967468,615.068115
104,0,-0.018379,0.041796,0.078508,-845.898438,283.964172,615.061768
105,0,-0.018378,0.041663,0.078465,-845.892273,283.955688,615.070679
106,0,-0.018425,0.041810,0.078494,-845.907471,283.954926,615.076111
107,0,-0.018456,0.041832,0.078479,-845.906677,283.958954,615.070007
108,0,-0.018345,0.041704,0.078527,-845.893982,283.959290,615.063660
109,0,-0.018306,0.041849,0.078550,-845.899048,283.972778,615.066833
110,0,-0.018246,0.041541,0.078455,-845.877136,283.984741,615.058228
111,0,-0.018347,0.041699,0.078475,-845.890503,283.964050,615.063293
112,0,-0.018386,0.041652,0.078479,-845.898743,283.956360,615.059753
113,0,-0.018322,0.041730,0.078477,-845.900574,283.974731,615.066406
114,0,-0.018322,0.041832,0.078438,-845.905212,283.967987,615.070984
115,0,-0.018339,0.041811,0.078519,-845.902832,283.965820,615.060547
116,0,-0.018326,0.041744,0.078555,-845.895508,283.971405,615.065857
117,0,-0.018317,0.041707,0.078532,-845.893066,283.962372,615.064209
118,0,-0.018357,0.041577,0.078462,-845.885376,283.961914,615.054077
119,0,-0.018294,0.041763,0.078516,-845.900757,283.972015,615.066833
120,0,-0.018314,0.041699,0.078448,-845.896179,283.975769,615.066284
121,0,-0.018304,0.041793,0.078455,-845.903748,283.960388,615.065247
122,0,-0.018326,0.041844,0.078565,-845.902344,283.966919,615.070740
123,0,-0.018290,0.041682,0.078464,-845.884949,283.968964,615.058289
