Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
174,0,-0.009703,0.003730,0.006531,-835.098511,285.195221,612.326843
175,0,-0.009665,0.003730,0.006584,-835.094482,285.203674,612.327332
176,0,-0.009663,0.003693,0.006519,-835.096558,285.196381,612.328369
177,0,-0.009720,0.003657,0.006488,-835.099670,285.191620,612.321045
178,0,-0.009676,0.003615,0.006503,-835.085999,285.207947,612.331116
179,0,-0.009721,0.003688,0.006591,-835.094849,285.189636,612.322205
180,0,-0.009788,0.003887,0.006604,-835.111877,285.193237,612.328735
181,0,-0.009693,0.003736,0.006556,-835.095764,285.195496,612.333923
182,0,-0.009704,0.003798,0.006564,-835.101501,285.203430,612.324036
183,0,-0.009747,0.003702,0.006544,-835.089050,285.192627,612.328491
184,0,-0.009686,0.003555,0.006603,-835.084656,285.198029,612.318420
185,0,-0.009693,0.003798,0.006516,-835.097839,285.210541,612.342957
186,0,-0.009632,0.003681,0.006507,-835.088440,285.206970,612.326904
187,0,-0.009663,0.003985,0.006604,-835.108704,285.206116,612.345154
188,0,-0.009732,0.003776,0.006630,-835.103210,285.183777,612.326477
189,0,-0.009709,0.003698,0.006506,-835.107727,285.199036,612.328796
190,0,-0.009738,0.003763,0.006526,-835.102844,285.194000,612.331421
191,0,-0.009701,0.003625,0.006537,-835.095398,285.190491,612.320129
192,0,-0.009732,0.003767,0.006582,-835.106323,285.195618,612.332642
193,0,-0.009664,0.003614,0.006517,-835.089600,285.207367,612.330872
194,0,-0.009684,0.003895,0.006576,-835.110046,285.203674,612.322510
195,0,-0.009721,0.003618,0.006575,-835.093018,285.196960,612.326782
196,0,-0.009719,0.003843,0.006531,-835.110718,285.204773,612.337036
197,0,-0.009720,0.003717,0.006582,-835.093689,285.191010,612.322815
198,0,-0.009670,0.003601,0.006495,-835.083374,285.209167,612.328857
199,0,-0.009707,0.003772,0.006606,-835.094421,285.202332,612.325317
200,0,-0.009716,0.003834,0.006595,-835.098389,285.195953,612.330811
201,0,-0.009686,0.003693,0.006516,-835.096680,285.202423,612.327454
202,0,-0.009673,0.003588,0.006557,-835.091797,285.203888,612.320618
203,0,-0.009767,0.003703,0.006543,-835.095581,285.188721,612.328552
204,0,-0.009672,0.003842,0.006577,-835.108276,285.190826,612.332397
205,0,-0.009677,0.003714,0.006502,-835.096313,285.208679,612.329712
206,0,-0.009663,0.003845,0.006530,-835.102539,285.203308,612.327942
207,0,-0.009659,0.003864,0.006628,-835.106262,285.204407,612.333496
208,0,-0.009689,0.003714,0.006519,-835.099548,285.203888,612.329285
209,0,-0.009737,0.003950,0.006616,-835.116760,285.198853,612.334351
210,0,-0.009734,0.003817,0.006541,-835.108521,285.190125,612.328857
