Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.038999,-0.013074,0.119316,-840.346008,289.231537,617.785889
2,0,0.039120,-0.013150,0.119455,-840.339905,289.245972,617.791809
3,0,0.039209,-0.012945,0.119464,-840.350525,289.242920,617.800476
4,0,0.039519,-0.012997,0.119544,-840.361206,289.250427,617.811890
5,0,0.039031,-0.013089,0.119275,-840.337585,289.230652,617.790771
6,0,0.038969,-0.013117,0.119352,-840.336975,289.232422,617.789551
7,0,0.038964,-0.013149,0.119417,-840.344604,289.220062,617.783813
8,0,0.038909,-0.013230,0.119298,-840.333496,289.227295,617.782349
9,0,0.039194,-0.012962,0.119454,-840.356750,289.237457,617.803955
10,0,0.039376,-0.013069,0.119466,-840.341431,289.253632,617.807678
11,0,0.039053,-0.013134,0.119311,-840.333618,289.243469,617.793457
12,0,0.039048,-0.013206,0.119453,-840.328125,289.234161,617.787964
13,0,0.039228,-0.012960,0.119417,-840.354675,289.240845,617.802185
14,0,0.038983,-0.013041,0.119451,-840.350586,289.224640,617.796875
15,0,0.039282,-0.013121,0.119396,-840.349182,289.238403,617.801758
16,0,0.039289,-0.012954,0.119508,-840.362427,289.243683,617.803528
17,0,0.039060,-0.013114,0.119444,-840.342163,289.238800,617.791504
18,0,0.039082,-0.012971,0.119350,-840.350647,289.235779,617.790039
19,0,0.039054,-0.013163,0.119339,-840.335693,289.237061,617.787659
20,0,0.039130,-0.012923,0.119387,-840.351074,289.243469,617.794861
21,0,0.038877,-0.013064,0.119295,-840.341125,289.225189,617.782104
22,0,0.039207,-0.012790,0.119454,-840.371704,289.246094,617.796814
23,0,0.039199,-0.013105,0.119340,-840.327820,289.247925,617.798157
24,0,0.039102,-0.013090,0.119353,-840.335083,289.236084,617.795410
25,0,0.039171,-0.013067,0.119366,-840.340149,289.245056,617.796875
26,0,0.039130,-0.012888,0.119368,-840.350403,289.232880,617.797791
27,0,0.039058,-0.013061,0.119329,-840.339783,289.233124,617.792480
28,0,0.038933,-0.013059,0.119409,-840.346130,289.222504,617.786682
29,0,0.038983,-0.013117,0.119362,-840.336670,289.232330,617.789612
30,0,0.038894,-0.012947,0.119339,-840.346985,289.216248,617.786255
31,0,0.038910,-0.013192,0.119384,-840.341675,289.224426,617.781189
32,0,0.039104,-0.013119,0.119387,-840.331787,289.236664,617.793213
33,0,0.039189,-0.013054,0.119286,-840.334534,289.248138,617.793335
34,0,0.039120,-0.013227,0.119274,-840.330994,289.244049,617.796997
35,0,0.039283,-0.013102,0.119418,-840.338928,289.255981,617.799927
36,0,0.039238,-0.013023,0.119525,-840.349792,289.245300,617.794128
37,0,-0.020296,-0.027782,0.112975,-839.647400,285.555176,616.527771
38,0,-0.020345,-0.027781,0.112993,-839.653076,285.554291,616.522461
39,0,-0.020402,-0.027530,0.112978,-839.679504,285.543610,616.526306
40,0,-0.020403,-0.027715,0.113009,-839.651123,285.555939,616.529846
41,0,-0.020313,-0.027775,0.113039,-839.648376,285.549530,616.528076
42,0,-0.020456,-0.027614,0.112981,-839.663147,285.545593,616.527710
43,0,-0.020344,-0.027651,0.113056,-839.662292,285.550415,616.529602
44,0,-0.020379,-0.027530,0.113044,-839.666748,285.549408,616.540710
45,0,-0.020428,-0.027518,0.113007,-839.677002,285.546539,616.532593
46,0,-0.020445,-0.027770,0.112950,-839.645630,285.550751,616.528381
47,0,-0.020468,-0.027602,0.112934,-839.664063,285.541687,616.524109
48,0,-0.020410,-0.027707,0.112936,-839.656860,285.549927,616.528748
49,0,-0.020462,-0.027633,0.113051,-839.648376,285.549438,616.531128
50,0,-0.020377,-0.027612,0.113003,-839.664856,285.549500,616.523254
51,0,-0.020338,-0.027717,0.113004,-839.653442,285.550873,616.530823
52,0,-0.020391,-0.027603,0.113016,-839.656616,285.552734,616.525024
53,0,-0.020388,-0.027601,0.112937,-839.671509,285.539734,616.532593
54,0,-0.020320,-0.027561,0.112988,-839.672729,285.558990,616.522156
55,0,-0.020293,-0.027708,0.113057,-839.651794,285.546143,616.524536
56,0,-0.020318,-0.027752,0.112944,-839.649170,285.563141,616.526855
57,0,-0.020400,-0.027610,0.113025,-839.660095,285.545654,616.527771
58,0,-0.020378,-0.027644,0.112930,-839.661499,285.545013,616.529724
59,0,-0.020445,-0.027591,0.112972,-839.671021,285.546844,616.537964
60,0,-0.020383,-0.027730,0.113016,-839.659119,285.551300,616.529419
61,0,-0.020251,-0.027912,0.112933,-839.635986,285.557434,616.522217
62,0,-0.020454,-0.027549,0.113049,-839.674622,285.532593,616.530090
63,0,-0.020408,-0.027915,0.112915,-839.640137,285.545898,616.525818
64,0,-0.020371,-0.027653,0.113078,-839.653015,285.544800,616.529602
65,0,-0.020396,-0.027671,0.112979,-839.661011,285.546936,616.527100
66,0,-0.020387,-0.027551,0.112992,-839.664917,285.543579,616.530579
67,0,-0.020374,-0.027520,0.113008,-839.673096,285.545929,616.528320
68,0,-0.020394,-0.027634,0.112987,-839.661926,285.545685,616.531616
69,0,-0.020357,-0.027707,0.112949,-839.655823,285.553894,616.526794
70,0,-0.020290,-0.027664,0.113025,-839.662048,285.553497,616.530518
71,0,-0.020358,-0.027511,0.113025,-839.673950,285.546143,616.523376
72,0,-0.020376,-0.027760,0.112998,-839.652710,285.554077,616.532593
73,0,-0.020360,-0.027614,0.113057,-839.664612,285.553619,616.529297
74,0,-0.020413,-0.027451,0.112980,-839.677307,285.551178,616.533813
75,0,-0.020389,-0.027665,0.112977,-839.650696,285.551453,616.524414
76,0,-0.020400,-0.027564,0.112942,-839.663391,285.546021,616.524048
77,0,-0.020357,-0.027624,0.112974,-839.662170,285.551086,616.528931
78,0,-0.020375,-0.027579,0.112981,-839.664856,285.547058,616.521973
79,0,-0.020380,-0.027691,0.112981,-839.651428,285.549316,616.530762
80,0,-0.020417,-0.027668,0.113019,-839.651123,285.554840,616.526245
81,0,-0.020422,-0.027670,0.112946,-839.664307,285.538422,616.534485
82,0,-0.020318,-0.027791,0.112941,-839.651855,285.554352,616.522095
83,0,-0.020394,-0.027486,0.112996,-839.669556,285.549469,616.531921
84,0,-0.020324,-0.027637,0.113014,-839.666870,285.543457,616.527466
85,0,-0.020291,-0.027764,0.112959,-839.645874,285.555847,616.526489
86,0,-0.020318,-0.027611,0.112985,-839.659729,285.553650,616.524231
87,0,-0.020422,-0.027753,0.113035,-839.651245,285.539246,616.523254
88,0,-0.020353,-0.027597,0.113071,-839.664124,285.547180,616.526733
89,0,-0.020236,-0.027728,0.112994,-839.659302,285.550323,616.524170
90,0,-0.020322,-0.027702,0.112990,-839.649597,285.553406,616.527405
91,0,-0.020348,-0.027743,0.112954,-839.647034,285.559113,616.520264
92,0,-0.020442,-0.027569,0.112980,-839.667419,285.537933,616.528564
93,0,-0.020433,-0.027592,0.112931,-839.667053,285.547119,616.528137
94,0,-0.020319,-0.027805,0.113027,-839.638428,285.555511,616.526733
95,0,-0.020354,-0.027601,0.113052,-839.662109,285.549164,616.530579
96,0,-0.020290,-0.027602,0.113068,-839.667603,285.553528,616.526733
97,0,-0.020503,-0.027508,0.113015,-839.672729,285.537018,616.535706
98,0,-0.020349,-0.027431,0.113064,-839.667114,285.546356,616.528320
99,0,-0.020347,-0.027599,0.112961,-839.659302,285.551880,616.531921
100,0,-0.020372,-0.027663,0.112952,-839.660583,285.548431,616.526855
101,0,-0.020409,-0.027666,0.112980,-839.655029,285.548248,616.537109
102,0,-0.020220,-0.027757,0.113006,-839.646667,285.566315,616.532166
103,0,-0.020331,-0.027671,0.113034,-839.657532,285.554657,616.525208
104,0,-0.020399,-0.027527,0.112968,-839.671997,285.544769,616.527222
105,0,-0.020321,-0.027776,0.112993,-839.649841,285.557037,616.529419
106,0,-0.020371,-0.027638,0.112969,-839.663696,285.539154,616.531128
107,0,-0.020382,-0.027582,0.113037,-839.661926,285.557129,616.529114
108,0,-0.020355,-0.027643,0.113013,-839.661011,285.554535,616.524170
109,0,-0.020376,-0.027671,0.113015,-839.651001,285.551605,616.527527
110,0,-0.020276,-0.027534,0.113007,-839.672485,285.562469,616.526001
111,0,-0.020341,-0.027643,0.112963,-839.666199,285.553864,616.526855
112,0,-0.020363,-0.027478,0.113017,-839.683167,285.549744,616.533813
113,0,-0.020429,-0.027764,0.112995,-839.650513,285.546265,616.529663
114,0,-0.020430,-0.027591,0.113008,-839.667358,285.542267,616.531128
115,0,-0.020322,-0.027739,0.112935,-839.653992,285.552917,616.528809
116,0,-0.020325,-0.027642,0.112999,-839.662231,285.550873,616.521729
117,0,-0.020436,-0.027579,0.112978,-839.665771,285.539551,616.528687
118,0,-0.020293,-0.027492,0.113041,-839.669495,285.552704,616.528320
119,0,-0.020269,-0.027699,0.113041,-839.650452,285.556885,616.524963
120,0,-0.020388,-0.027734,0.112959,-839.656372,285.554535,616.523132
121,0,-0.020389,-0.027620,0.112986,-839.663208,285.546082,616.520203
122,0,-0.020338,-0.027821,0.112947,-839.646118,285.549713,616.527039
123,0,-0.020230,-0.027631,0.112959,-839.654297,285.565674,616.528564
124,0,-0.020409,-0.027649,0.113073,-839.660950,285.544464,616.533569
125,0,-0.020379,-0.027656,0.112987,-839.662903,285.546997,616.525940
126,0,-0.020308,-0.027675,0.112957,-839.657166,285.557983,616.528381
127,0,-0.020403,-0.027599,0.113038,-839.661621,285.547211,616.535400
128,0,-0.020402,-0.027654,0.113010,-839.661194,285.546661,616.534302
129,0,-0.020396,-0.027673,0.113002,-839.659058,285.543823,616.521545
