Objects
250
,,Global Angle TCP:TCP,,,,,,
Frame,Sub Frame,RX,RY,RZ,TX,TY,TZ
,,rad,rad,rad,mm,mm,mm
1,0,0.041991,-0.008404,0.112919,-841.589111,288.310455,617.839478
2,0,0.041942,-0.008542,0.113008,-841.586792,288.302643,617.835815
3,0,0.041951,-0.008549,0.113007,-841.600464,288.298889,617.832336
4,0,0.041857,-0.008362,0.112920,-841.605164,288.298218,617.823425
5,0,0.041883,-0.008531,0.112854,-841.594055,288.304779,617.829834
6,0,0.041873,-0.008389,0.112822,-841.598328,288.307281,617.832581
7,0,0.041678,-0.008596,0.112812,-841.589661,288.296265,617.817505
8,0,0.042079,-0.008142,0.112984,-841.629150,288.317291,617.837769
9,0,0.041860,-0.008445,0.112858,-841.597229,288.308289,617.832336
10,0,0.041937,-0.008365,0.113048,-841.608398,288.303345,617.830444
11,0,0.041812,-0.008493,0.112948,-841.592896,288.299988,617.826355
12,0,0.041718,-0.008746,0.112789,-841.575623,288.305664,617.816895
13,0,0.041828,-0.008503,0.112922,-841.593933,288.303223,617.814026
14,0,0.041874,-0.008385,0.112885,-841.600708,288.309784,617.836609
15,0,0.041986,-0.008379,0.113007,-841.599731,288.317535,617.838196
16,0,0.042110,-0.008567,0.112961,-841.596069,288.318359,617.840576
17,0,0.042002,-0.008387,0.112976,-841.606689,288.315491,617.838928
18,0,0.042145,-0.008511,0.112994,-841.593506,288.317017,617.840576
19,0,0.041798,-0.008530,0.112845,-841.592712,288.300446,617.824219
20,0,0.041806,-0.008432,0.112982,-841.604858,288.302338,617.825623
21,0,0.042201,-0.008349,0.113055,-841.610901,288.317749,617.842346
22,0,0.042147,-0.008482,0.113034,-841.601440,288.314941,617.845337
23,0,0.042110,-0.008464,0.112970,-841.602905,288.315887,617.840454
24,0,0.041844,-0.008461,0.112902,-841.598938,288.303558,617.821594
25,0,0.041798,-0.008562,0.112983,-841.601074,288.295288,617.830627
26,0,0.042010,-0.008456,0.113038,-841.601257,288.303528,617.834351
27,0,0.042024,-0.008320,0.112941,-841.611084,288.314331,617.836365
28,0,0.042065,-0.008413,0.112995,-841.605103,288.314453,617.834778
29,0,0.041944,-0.008539,0.113011,-841.594849,288.307831,617.830750
30,0,0.042015,-0.008424,0.112994,-841.611755,288.309570,617.838745
31,0,0.041646,-0.008511,0.112938,-841.588257,288.296082,617.820374
32,0,0.041882,-0.008547,0.113014,-841.585999,288.303558,617.824463
33,0,0.041902,-0.008544,0.112873,-841.588013,288.307617,617.829285
34,0,0.042078,-0.008484,0.112957,-841.597961,288.320618,617.829224
